Cantidad,PrecioUnitario,Descuento,IngresoBruto,Año,Puesto_1,Puesto_2,Puesto_3,Puesto_4,Trimestre_1,Trimestre_2,Trimestre_3,Trimestre_4,NombreProducto_Aniseed Syrup,NombreProducto_Boston Crab Meat,NombreProducto_Camembert Pierrot,NombreProducto_Carnarvon Tigers,NombreProducto_Chai,NombreProducto_Chang,NombreProducto_Chartreuse verte,NombreProducto_Chef Anton's Cajun Seasoning,NombreProducto_Chef Anton's Gumbo Mix,NombreProducto_Chocolade,NombreProducto_Côte de Blaye,NombreProducto_Escargots de Bourgogne,NombreProducto_Filo Mix,NombreProducto_Flotemysost,NombreProducto_Geitost,NombreProducto_Genen Shouyu,NombreProducto_Gnocchi di nonna Alice,NombreProducto_Gorgonzola Telino,NombreProducto_Grandma's Boysenberry Spread,NombreProducto_Gravad lax,NombreProducto_Guaraná Fantástica,NombreProducto_Gudbrandsdalsost,NombreProducto_Gula Malacca,NombreProducto_Gumbär Gummibärchen,NombreProducto_Gustaf's Knäckebröd,NombreProducto_Ikura,NombreProducto_Inlagd Sill,NombreProducto_Ipoh Coffee,NombreProducto_Jack's New England Clam Chowder,NombreProducto_Konbu,NombreProducto_Lakkalikööri,NombreProducto_Laughing Lumberjack Lager,NombreProducto_Longlife Tofu,NombreProducto_Louisiana Fiery Hot Pepper Sauce,NombreProducto_Louisiana Hot Spiced Okra,NombreProducto_Manjimup Dried Apples,NombreProducto_Mascarpone Fabioli,NombreProducto_Maxilaku,NombreProducto_Mishi Kobe Niku,NombreProducto_Mozzarella di Giovanni,NombreProducto_Nord-Ost Matjeshering,NombreProducto_Northwoods Cranberry Sauce,NombreProducto_NuNuCa Nuß-Nougat-Creme,NombreProducto_Original Frankfurter grüne Soße,NombreProducto_Outback Lager,NombreProducto_Pavlova,NombreProducto_Perth Pasties,NombreProducto_Pâté chinois,NombreProducto_Queso Cabrales,NombreProducto_Queso Manchego La Pastora,NombreProducto_Raclette Courdavault,NombreProducto_Ravioli Angelo,NombreProducto_Rhönbräu Klosterbier,NombreProducto_Rogede sild,NombreProducto_Röd Kaviar,NombreProducto_Rössle Sauerkraut,NombreProducto_Sasquatch Ale,NombreProducto_Schoggi Schokolade,NombreProducto_Scottish Longbreads,NombreProducto_Singaporean Hokkien Fried Mee,NombreProducto_Sir Rodney's Marmalade,NombreProducto_Sir Rodney's Scones,NombreProducto_Sirop d'érable,NombreProducto_Spegesild,NombreProducto_Steeleye Stout,NombreProducto_Tarte au sucre,NombreProducto_Teatime Chocolate Biscuits,NombreProducto_Thüringer Rostbratwurst,NombreProducto_Tofu,NombreProducto_Tourtière,NombreProducto_Tunnbröd,NombreProducto_Uncle Bob's Organic Dried Pears,NombreProducto_Valkoinen suklaa,NombreProducto_Vegie-spread,NombreProducto_Wimmers gute Semmelknödel,NombreProducto_Zaanse koeken,Cliente_Ana Trujillo Emparedados y helados,Cliente_Antonio Moreno Taquería,Cliente_Around the Horn,Cliente_B's Beverages,Cliente_Berglunds snabbköp,Cliente_Blauer See Delikatessen,Cliente_Blondesddsl père et fils,Cliente_Bon app',Cliente_Bottom-Dollar Markets,Cliente_Bólido Comidas preparadas,Cliente_Cactus Comidas para llevar,Cliente_Centro comercial Moctezuma,Cliente_Chop-suey Chinese,Cliente_Comércio Mineiro,Cliente_Consolidated Holdings,Cliente_Die Wandernde Kuh,Cliente_Drachenblut Delikatessen,Cliente_Du monde entier,Cliente_Eastern Connection,Cliente_Ernst Handel,Cliente_Familia Arquibaldo,Cliente_Folies gourmandes,Cliente_Folk och fä HB,Cliente_France restauration,Cliente_Franchi S.p.A.,Cliente_Frankenversand,Cliente_Furia Bacalhau e Frutos do Mar,Cliente_GROSELLA-Restaurante,Cliente_Galería del gastrónomo,Cliente_Godos Cocina Típica,Cliente_Gourmet Lanchonetes,Cliente_Great Lakes Food Market,Cliente_HILARION-Abastos,Cliente_Hanari Carnes,Cliente_Hungry Coyote Import Store,Cliente_Hungry Owl All-Night Grocers,Cliente_Island Trading,Cliente_Königlich Essen,Cliente_LILA-Supermercado,Cliente_LINO-Delicateses,Cliente_La corne d'abondance,Cliente_La maison d'Asie,Cliente_Laughing Bacchus Wine Cellars,Cliente_Lazy K Kountry Store,Cliente_Lehmanns Marktstand,Cliente_Let's Stop N Shop,Cliente_Lonesome Pine Restaurant,Cliente_Magazzini Alimentari Riuniti,Cliente_Maison Dewey,Cliente_Morgenstern Gesundkost,Cliente_Mère Paillarde,Cliente_North/South,Cliente_Océano Atlántico Ltda.,Cliente_Old World Delicatessen,Cliente_Ottilies Käseladen,Cliente_Pericles Comidas clásicas,Cliente_Piccolo und mehr,Cliente_Princesa Isabel Vinhos,Cliente_QUICK-Stop,Cliente_Que Delícia,Cliente_Queen Cozinha,Cliente_Rancho grande,Cliente_Rattlesnake Canyon Grocery,Cliente_Reggiani Caseifici,Cliente_Ricardo Adocicados,Cliente_Richter Supermarkt,Cliente_Romero y tomillo,Cliente_Santé Gourmet,Cliente_Save-a-lot Markets,Cliente_Seven Seas Imports,Cliente_Simons bistro,Cliente_Split Rail Beer & Ale,Cliente_Spécialités du monde,Cliente_Suprêmes délices,Cliente_The Big Cheese,Cliente_The Cracker Box,Cliente_Toms Spezialitäten,Cliente_Tortuga Restaurante,Cliente_Tradição Hipermercados,Cliente_Trail's Head Gourmet Provisioners,Cliente_Vaffeljernet,Cliente_Victuailles en stock,Cliente_Vins et alcools Chevalier,Cliente_Wartian Herkku,Cliente_Wellington Importadora,Cliente_White Clover Markets,Cliente_Wilman Kala,Cliente_Wolski  Zajazd,Empleado_Anne Dodsworth,Empleado_Janet Leverling,Empleado_Laura Callahan,Empleado_Margaret Peacock,Empleado_Michael Suyama,Empleado_Nancy Davolio,Empleado_Robert King,Empleado_Steven Buchanan,Continente_América del Sur,Continente_Europa
0.14728682170542634,0.056596558317399626,0.0,0.020955128691822946,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3023255813953488,0.24015296367112815,0.2,0.1636929618100372,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.18604651162790697,0.0,0.2,0.002859818287652165,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.3023255813953488,0.09636711281070748,0.0,0.06853440639789436,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.14728682170542634,0.03059273422562142,0.0,0.01235036570242705,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.3178294573643411,0.04741873804971321,0.0,0.03796218965909953,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.3023255813953488,0.053537284894837486,0.0,0.040189304785766704,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.10852713178294573,0.0061185468451242855,0.6,0.0031128995520461624,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.15503875968992248,0.06577437858508604,0.6,0.025206893933642095,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.15503875968992248,0.022944550669216062,0.0,0.010325715587275075,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
